,followers_count,friends_count,favourites_count,listed_count,is_verified,user_age,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate
669,2590,379,1206,59,1,3871,0.669077758,0.097907517,0.311547404,0.01524154
670,2570,1649,18631,59,1,4401,0.583958191,0.374687571,4.233356055,0.013406044
671,5011,4236,4987,196,1,3786,1.323560486,1.118858954,1.317221342,0.051769678
672,8584,748,1590,252,1,3263,2.630707937,0.229236899,0.487281643,0.077229543
673,9999,285,803,86,1,3112,3.213046272,0.091580977,0.258033419,0.027634961
674,28663,680,3432,519,1,3536,8.106052036,0.192307692,0.970588235,0.146776018
675,2033,1892,13163,78,1,4466,0.455217197,0.42364532,2.947380206,0.017465293
676,144572,3678,1061,2925,1,4593,31.47659482,0.800783801,0.231003701,0.636838668
677,100257,820,214,1029,1,4428,22.64159892,0.185185185,0.048328817,0.232384824
678,9761,1184,4057,43,1,2064,4.729166667,0.573643411,1.965600775,0.020833333
679,267359,465,2765,2896,1,4577,58.41358969,0.101594931,0.604107494,0.632728862
680,9930,1385,1479,220,1,3387,2.931798051,0.408916445,0.436669619,0.064954237
681,5287,2400,2112,47,1,4168,1.268474088,0.575815739,0.50671785,0.011276392
682,3283,483,3031,137,1,3247,1.011087157,0.148752695,0.933477056,0.042192793
683,13896,2201,81761,191,1,4424,3.141048825,0.497513562,18.4812387,0.043173599
684,2756,1609,13558,48,1,4644,0.593453919,0.346468562,2.919465978,0.010335917
685,4413,1292,5093,86,1,3778,1.168078348,0.341979884,1.348067761,0.022763367
686,75441,301,5626,462,1,2000,37.7205,0.1505,2.813,0.231
687,251123,209,5685,1301,1,1546,162.4340233,0.135187581,3.677231565,0.84152652
688,63964,4586,16692,1325,1,4600,13.90521739,0.996956522,3.628695652,0.288043478
689,10478,1728,5545,80,1,2933,3.572451415,0.589157859,1.890555745,0.027275827
690,10009,3057,2724,722,1,4400,2.274772727,0.694772727,0.619090909,0.164090909
691,60586,293,818,657,1,4495,13.4785317,0.065183537,0.181979978,0.146162403
692,401108,2011,46251,3529,1,5139,78.05176104,0.391321269,9.0,0.686709477
693,18603,1838,8268,340,1,4336,4.290359779,0.423892989,1.906826568,0.078413284
694,21049,478,6667,317,1,4710,4.469002123,0.1014862,1.415498938,0.067303609
695,34223,34097,10728,1173,1,4562,7.501753617,7.474134152,2.351600175,0.257124068
696,189889,999,80659,8457,1,5200,36.51711538,0.192115385,15.51134615,1.626346154
697,15472,3672,2875,587,1,4436,3.487826871,0.827772768,0.648106402,0.13232642
698,123272,648,10973,1770,1,4625,26.65340541,0.140108108,2.372540541,0.382702703
699,35811,3581,4459,288,1,3927,9.119174943,0.91189203,1.135472371,0.073338426
700,5080,1212,18150,98,1,4428,1.147244806,0.273712737,4.098915989,0.022131888
701,18492,582,30920,219,1,3956,4.674418605,0.147118301,7.815975733,0.055358948
702,20478,4175,25216,685,1,4448,4.603866906,0.938624101,5.669064748,0.154001799
703,2515,93,1,26,1,4316,0.582715477,0.021547729,0.000231696,0.006024096
704,10615,4211,8776,337,1,3900,2.721794872,1.07974359,2.25025641,0.086410256
705,4387,4530,10405,92,1,4766,0.920478389,0.950482585,2.183172472,0.019303399
706,6787,1137,2743,268,1,3508,1.934720639,0.324116306,0.781927024,0.076396807
707,313858,987,1846,741,1,4204,74.65699334,0.234776403,0.439105614,0.176260704
708,57361,489,4994,267,1,2287,25.08132925,0.213817228,2.183646699,0.11674683
709,11556,8810,806,436,1,4262,2.711403097,2.067104646,0.189113092,0.10229939
710,41444,409,11916,1430,1,5147,8.052069167,0.079463765,2.31513503,0.277831747
711,4321,923,3391,289,1,4469,0.966882972,0.2065339,0.758782725,0.064667711
712,19382,3471,4227,230,0,3891,4.981238756,0.892058597,1.086353123,0.059110768
713,2905,794,3565,143,1,3228,0.899938042,0.245972739,1.104399009,0.044299876
714,77406,760,4543,717,1,3421,22.62671733,0.222157264,1.327974277,0.20958784
715,633969,1509,10632,6527,1,4356,145.5392562,0.346418733,2.44077135,1.498393021
716,6986,1267,1740,225,1,4046,1.726643599,0.313148789,0.430054375,0.055610479
717,2427,1214,1509,87,0,3534,0.686757216,0.343520091,0.426994907,0.024617997
718,4509,1279,3583,99,1,3968,1.136340726,0.322328629,0.90297379,0.024949597
719,8995,1697,11956,226,1,4368,2.059294872,0.388507326,2.737179487,0.051739927
720,3646,1930,6487,145,1,4315,0.844959444,0.447276941,1.503360371,0.033603708
721,33356,239,12999,281,1,4029,8.278977414,0.059319931,3.226358898,0.069744353
722,1863,793,6594,91,1,4407,0.422736555,0.179941003,1.496255956,0.020648968
723,57307,1378,14388,821,1,3836,14.93925965,0.359228363,3.750782065,0.214025026
724,5683,5032,4770,198,1,4408,1.289246824,1.141560799,1.082123412,0.04491833
725,38101,374,6993,352,1,4086,9.324767499,0.091532061,1.711453744,0.086147822
726,38565,81,5719,983,1,4228,9.121333964,0.019157994,1.352649007,0.232497635
727,38434,567,7278,2502,1,3943,9.747400457,0.143799138,1.845802688,0.634542227
728,13421,594,130679,314,1,2401,5.589754269,0.247396918,54.42690546,0.130778842
729,10466,982,33381,92,1,3584,2.920200893,0.273995536,9.313895089,0.025669643
730,56524,1997,5153,2646,1,4334,13.04199354,0.460775265,1.188970928,0.610521458
731,9390,3297,59790,94,1,4480,2.095982143,0.7359375,13.34598214,0.020982143
732,2514,1390,32581,89,1,3796,0.66227608,0.366174921,8.582982086,0.023445732
733,13028,317,13209,155,1,3589,3.629980496,0.088325439,3.680412371,0.043187517
734,68241,19969,77721,1677,1,4607,14.8124593,4.334490992,16.87019753,0.364011287
735,114015,1814,5582,2166,1,4210,27.08194774,0.43087886,1.325890736,0.514489311
736,20693,319,8101,222,1,2864,7.225209497,0.111382682,2.828561453,0.077513966
737,5087,933,4363,69,1,2404,2.116056572,0.388103161,1.814891847,0.028702163
738,41264,1458,282412,987,1,4326,9.538603791,0.3370319,65.28247804,0.22815534
739,17020,1963,6982,417,1,4407,3.862037667,0.445427729,1.584297708,0.094622192
740,1574,2094,1588,32,1,3246,0.484904498,0.645101664,0.489217498,0.009858287
741,179150,6090,366,1159,1,4733,37.85125713,1.286710332,0.077329389,0.2448764
742,2942,829,7092,107,1,4418,0.665912177,0.187641467,1.605251245,0.024219104
743,16602,1149,83484,233,1,3344,4.964712919,0.343600478,24.965311,0.069677033
744,7275,672,3325,229,1,4038,1.801634473,0.166419019,0.823427439,0.056711243
745,5185,442,574,177,1,4250,1.22,0.104,0.135058824,0.041647059
746,8385,1267,12860,384,1,4422,1.896200814,0.286521936,2.908186341,0.086838535
747,21260,4918,27077,256,1,3834,5.545122587,1.282733438,7.062336985,0.066770996
748,3192,229,2542,19,1,4380,0.728767123,0.052283105,0.580365297,0.0043379
749,2337,1066,1535,79,1,4197,0.556826305,0.253990946,0.365737431,0.018822969
750,217832,2184,1430,3174,1,4627,47.07845256,0.472012103,0.309055544,0.685973633
751,7580,2003,41769,77,1,4287,1.768136226,0.467226499,9.743177047,0.017961278
752,3717,2801,33512,92,1,4662,0.797297297,0.600815101,7.188331188,0.01973402
753,3756,3045,3002,102,1,4003,0.938296278,0.76067949,0.749937547,0.025480889
754,6961,2020,8984,303,1,4688,1.484854949,0.430887372,1.916382253,0.064633106
755,28552,10527,10916,869,1,5052,5.65162312,2.083729216,2.160728424,0.172011085
756,14395,689,3183,189,1,4300,3.347674419,0.160232558,0.740232558,0.043953488
757,3224,3645,12889,57,1,3609,0.89332225,1.009975062,3.571349404,0.015793849
758,20881,1209,94455,422,1,4253,4.909710792,0.284269927,22.20902892,0.099224077
759,32378,11154,73287,595,1,4388,7.378760255,2.541932543,16.70168642,0.135597083
760,734,775,489,45,1,3792,0.193565401,0.204377637,0.128955696,0.011867089
761,928,316,1528,14,1,5132,0.180826189,0.061574435,0.297739673,0.002727981
762,76678,329,5828,386,1,3692,20.76868906,0.089111593,1.578548212,0.104550379
763,20973,7378,56786,502,1,2743,7.64600802,2.689755742,20.70215093,0.183011301
764,2172,2394,44798,141,1,4547,0.47767759,0.52650099,9.852210249,0.031009457
765,11362,18,8643,194,1,3620,3.138674033,0.004972376,2.387569061,0.05359116
766,16525,6208,16665,384,1,4804,3.439841799,1.292256453,3.46898418,0.079933389
767,4296,2774,44475,263,1,4761,0.902331443,0.582650704,9.34152489,0.055240496
768,81408,964,3500,1090,1,4656,17.48453608,0.207044674,0.751718213,0.234106529
769,3600,3776,61159,55,1,3920,0.918367347,0.963265306,15.60178571,0.014030612
770,1107,493,5681,44,1,4468,0.247761862,0.110340197,1.271486124,0.009847807
771,10936,2344,2416,283,1,5053,2.164258856,0.463882842,0.478131803,0.056006333
772,9864,1480,23523,314,1,3492,2.824742268,0.423825888,6.736254296,0.089919817
773,10276,991,2,312,1,3623,2.836323489,0.273530224,0.000552029,0.086116478
774,1993,629,19974,56,1,4578,0.435342945,0.137396243,4.363040629,0.012232416
775,337161,197,373,2514,1,3084,109.3258755,0.06387808,0.120946822,0.815175097
776,64365,991,15700,489,1,3640,17.68269231,0.272252747,4.313186813,0.134340659
777,2622,668,5174,61,1,4424,0.592676311,0.150994575,1.169529837,0.013788427
778,6506,216,163,209,1,3136,2.074617347,0.068877551,0.051977041,0.066645408
779,3309,1602,5427,59,1,3190,1.037304075,0.502194357,1.701253918,0.018495298
780,20446,1954,952,635,1,4400,4.646818182,0.444090909,0.216363636,0.144318182
781,15244,3173,41690,293,1,4190,3.638186158,0.757279236,9.949880668,0.069928401
782,3554,410,480,158,1,3998,0.888944472,0.102551276,0.12006003,0.03951976
783,1301355,787,15110,9003,1,4432,293.6270307,0.177572202,3.409296029,2.031362816
784,5508,1630,14195,121,1,4410,1.248979592,0.369614512,3.218820862,0.027437642
785,532476,2014,16228,1646,1,3829,139.0639854,0.525985897,4.238182293,0.429877253
786,205374,17649,13102,4980,1,5107,40.21421578,3.455844919,2.565498336,0.975132172
787,218660,86527,29326,1068,1,4374,49.99085505,19.78212163,6.704618198,0.244170096
788,186286,462,59,2250,1,4499,41.40609024,0.102689487,0.013114025,0.500111136
789,2256278,51085,7134,18021,1,4841,466.0768436,10.55257178,1.473662466,3.72257798
790,4121,3232,15178,126,1,3747,1.099813184,0.862556712,4.050707232,0.033626902
791,2216,1457,4895,108,1,4399,0.503750852,0.331211639,1.112752898,0.024551034
792,63924,975,10269,480,1,4149,15.40708604,0.234996385,2.47505423,0.115690528
793,34453,1281,21408,720,1,3574,9.639899273,0.358421936,5.989927252,0.201454952
794,12623,135,635,64,1,4040,3.12450495,0.033415842,0.157178218,0.015841584
795,41424,190,878,2041,1,4765,8.693389297,0.039874082,0.184260231,0.428331584
796,4815,1497,1285,209,1,4618,1.04265916,0.324166306,0.278258987,0.045257687
797,3305,2363,8410,49,1,4379,0.754738525,0.539620918,1.920529801,0.011189769
798,14088,1760,1682,105,1,4430,3.18013544,0.397291196,0.379683973,0.023702032
799,274722,5557,51486,1862,1,4261,64.47359775,1.304153954,12.08307909,0.436986623
800,1237277,1250,12690,7198,1,5071,243.9907316,0.246499704,2.502464997,1.419443897
801,19234,544,6587,121,1,3280,5.86402439,0.165853659,2.008231707,0.036890244
802,16155,1558,16901,241,1,3670,4.401907357,0.424523161,4.605177112,0.065667575
803,1174,1455,1665,44,1,1390,0.844604317,1.04676259,1.197841727,0.031654676
804,1012,1671,624,65,1,2621,0.386112171,0.637542923,0.23807707,0.024799695
805,71819,800,28263,92,1,3607,19.91100638,0.221790962,7.835597449,0.025505961
806,10545,1050,27739,113,1,4367,2.414701168,0.240439661,6.351957866,0.025875887
807,2759,799,16113,120,1,2389,1.154876517,0.33444956,6.744663039,0.050230222
808,35224,4258,406,1138,1,3486,10.10441767,1.221457258,0.116465863,0.326448652
809,3934,1809,38736,170,1,4066,0.967535662,0.444909001,9.526807673,0.041810133
810,201258,997,63210,1581,1,4331,46.46917571,0.230200877,14.59478181,0.365042715
811,6226,522,4219,33,1,3010,2.068438538,0.173421927,1.40166113,0.010963455
812,5612,2536,3456,233,1,4630,1.212095032,0.547732181,0.746436285,0.050323974
813,11559,400,9288,296,1,4453,2.595778127,0.089827083,2.085784864,0.066472041
814,2255,401,1904,63,1,2811,0.802205621,0.14265386,0.677339025,0.022411953
815,4562,324,2297,82,1,4291,1.063155442,0.075506875,0.535306455,0.019109765
816,10828,4652,36760,373,1,4731,2.288733883,0.983301628,7.770027478,0.078841683
817,58308,606,4841,453,1,2249,25.92618942,0.26945309,2.152512228,0.201422855
818,5990,3081,14944,89,1,3556,1.68447694,0.866422947,4.202474691,0.025028121
819,28855,5273,135353,187,1,1888,15.28336864,2.792902542,71.69120763,0.09904661
820,287805,319,305,3315,1,4470,64.38590604,0.071364653,0.068232662,0.741610738
821,151228,56,304,418,1,3179,47.57093426,0.017615602,0.095627556,0.131487889
822,150381,224,11834,1246,1,4247,35.40875912,0.052743113,2.786437485,0.293383565
823,5977,1234,686,196,1,4445,1.344656918,0.277615298,0.154330709,0.044094488
824,4681,2596,22713,235,1,4537,1.031739035,0.572184263,5.006171479,0.051796341
825,2191,1552,28183,90,1,3601,0.608442099,0.430991391,7.826437101,0.024993057
826,18489191,49,6,69119,1,4593,4025.515132,0.010668408,0.001306336,15.04876987
827,35830,5905,71396,528,1,4061,8.822950012,1.454075351,17.58089141,0.130017237
828,3780,626,12160,65,1,4319,0.875202593,0.144940959,2.815466543,0.01504978
829,7537,372,839,43,1,3033,2.484998351,0.122650841,0.276623805,0.014177382
830,18557,859,21861,359,1,4169,4.451187335,0.206044615,5.243703526,0.086111777
831,3639,3283,4589,135,1,3871,0.940067166,0.848101266,1.185481788,0.034874709
832,851,106,934,10,1,3087,0.275672174,0.034337545,0.302559119,0.003239391
833,386167,732,261,1440,1,4212,91.6825736,0.173789174,0.061965812,0.341880342
834,13950,2009,9477,161,1,4256,3.277725564,0.472039474,2.226738722,0.037828947
835,27885,1701,16036,880,1,4506,6.188415446,0.377496671,3.558810475,0.195295162
836,5278,403,2850,176,1,3886,1.358208955,0.10370561,0.733401956,0.045290787
837,12324,769,2621,176,1,3731,3.303135889,0.206110962,0.702492629,0.04717234
838,2104,1151,2468,40,1,4131,0.509319777,0.27862503,0.597434035,0.009682885
839,2997,3290,9311,225,1,4837,0.619598925,0.680173661,1.924953484,0.046516436
840,19853,1198,1154,942,1,4631,4.286979054,0.258691427,0.24919024,0.20341179
841,17007,2427,21713,552,1,3882,4.380989181,0.625193199,5.593250902,0.142194745
842,1335,870,6069,43,1,3016,0.442639257,0.288461538,2.012267905,0.014257294
843,1339239,3907,959,9201,1,4499,297.6748166,0.868415203,0.21315848,2.045121138
844,173195,511,4656,1724,1,4675,37.04705882,0.109304813,0.995935829,0.368770053
845,6155,870,7867,34,1,4367,1.409434394,0.199221433,1.801465537,0.007785665
846,20642,419,8382,190,1,4381,4.711709655,0.095640265,1.913261812,0.043369094
847,13675,1406,14917,245,1,4289,3.188388902,0.327815342,3.477966892,0.057122872
848,4206,2439,12737,240,1,4713,0.892425207,0.517504774,2.702524931,0.050922979
849,16850,24962,7842,54,1,2701,6.238430211,9.24176231,2.903369123,0.019992595
850,280591,4232,6088,2728,1,4570,61.39846827,0.926039387,1.332166302,0.596936543
851,190154,914,5382,682,1,3247,58.56298121,0.281490607,1.657530028,0.210040037
852,43641,1069,2405,246,1,3266,13.36221678,0.327311696,0.73637477,0.075321494
853,9284,1370,28614,188,1,4499,2.063569682,0.304512114,6.360080018,0.041787064
854,4559,2341,949,87,1,3683,1.237849579,0.635623133,0.257670377,0.023622047
855,2155,2074,9800,128,1,4429,0.486565816,0.468277263,2.212689095,0.028900429
856,6218,916,11263,259,1,3542,1.755505364,0.258610954,3.179841897,0.07312253
857,110099,3546,11163,382,1,4383,25.11955282,0.809034908,2.546885695,0.087154917
858,2929,1463,2015,175,1,4026,0.727521113,0.363387978,0.500496771,0.043467462
859,1814,2553,3175,51,1,3323,0.545892266,0.768281673,0.955461932,0.015347577
860,46821,1043,9644,574,1,4375,10.70194286,0.2384,2.204342857,0.1312
861,2534,2475,2635,122,1,4410,0.574603175,0.56122449,0.597505669,0.027664399
862,2197,1881,3754,94,1,3363,0.653285757,0.559322034,1.116265239,0.027951234
863,2568,1354,822,112,1,3717,0.690879742,0.364272263,0.221146086,0.030131827
864,5390,1955,4394,184,1,4458,1.20906236,0.438537461,0.985643786,0.041274114
865,24727,3342,2700,415,1,4046,6.111468117,0.826000989,0.667325754,0.10257044
866,11788,4698,4315,312,1,3503,3.365115615,1.341136169,1.231801313,0.089066514
867,6163,2062,2644,217,1,4076,1.51202159,0.505888126,0.648675172,0.053238469
868,8059,813,15231,132,1,4715,1.709225875,0.17242842,3.230328738,0.027995758
869,10464,3126,20232,341,1,4617,2.266406758,0.677063028,4.382066277,0.073857483
870,84259,8950,25442,4248,1,4869,17.30519614,1.838159786,5.225302937,0.87245841
871,176056,3602,219464,1486,1,2685,65.57020484,1.341527002,81.73705773,0.553445065
872,42558,2608,22416,162,1,4402,9.667878237,0.592457974,5.092230804,0.036801454
873,6759,2579,17768,128,1,3428,1.971703617,0.752333722,5.1831972,0.037339557
874,2479,1599,1718,168,1,3927,0.63127069,0.407181054,0.437484085,0.042780749
875,34846,414,3148,134,1,4324,8.058741906,0.095744681,0.728029602,0.030989824
876,11221,311,433,269,1,4557,2.462365591,0.068246654,0.095018653,0.059030064
877,1122,884,1289,51,1,4177,0.268613838,0.211635145,0.308594685,0.01220972
878,60569,3001,10616,224,1,4041,14.98861668,0.742637961,2.627072507,0.055431824
879,8848,1276,4636,125,1,4599,1.923896499,0.27745162,1.008045227,0.027179822
880,151407,12,0,152,1,3065,49.39869494,0.003915171,0.0,0.04959217
881,10465,299,482,478,1,4424,2.365506329,0.067585895,0.108951175,0.108047016
882,149378,256,21538,215,1,3680,40.59184783,0.069565217,5.852717391,0.058423913
883,14490,894,152192,618,1,3394,4.269298763,0.263406011,44.84148497,0.182086034
884,184824,2572,120,2960,1,3731,49.53738944,0.689359421,0.032162959,0.793352988
885,2261,3130,1312,75,1,4430,0.510383747,0.706546275,0.296162528,0.016930023
886,22046,41,77,435,1,3637,6.061589222,0.011273027,0.021171295,0.119604069
887,9664,1296,2346,289,1,4500,2.147555556,0.288,0.521333333,0.064222222
888,7611,437,64242,59,1,2996,2.540387183,0.145861148,21.44259012,0.019692924
889,47975,3228,18350,1294,1,2810,17.07295374,1.148754448,6.53024911,0.460498221
890,5036,767,235,170,1,4113,1.224410406,0.186481887,0.057135911,0.041332361
891,72501,2653,10104,955,1,4075,17.79165644,0.651042945,2.479509202,0.234355828
892,3157,233,1738,61,1,4375,0.7216,0.053257143,0.397257143,0.013942857
893,23925,1747,4731,1149,1,5016,4.769736842,0.348285486,0.943181818,0.229066986
894,12693,1234,62923,139,1,4530,2.801986755,0.272406181,13.89028698,0.030684327
895,5837,1808,7826,280,1,4275,1.365380117,0.422923977,1.830643275,0.065497076
896,3501,994,9210,84,1,4420,0.792081448,0.224886878,2.083710407,0.019004525
897,2979,1310,394,56,1,4380,0.680136986,0.299086758,0.089954338,0.012785388
898,4107,985,17645,0,1,3472,1.182891705,0.283698157,5.082085253,0.0
899,1649,656,3231,50,1,2992,0.551136364,0.219251337,1.079879679,0.01671123
900,2457,3049,27801,138,1,3675,0.668571429,0.829659864,7.564897959,0.03755102
901,1140,891,1206,64,1,3102,0.367504836,0.287234043,0.388781431,0.02063185
902,17258,11102,34969,158,1,4425,3.900112994,2.508926554,7.90259887,0.035706215
903,16817,679,156773,345,1,3552,4.734515766,0.19115991,44.13654279,0.097128378
904,22451,13523,5015,158,1,4431,5.066802076,3.051907019,1.131798691,0.035657865
905,1262,707,3376,21,1,2281,0.553266111,0.309951776,1.480052609,0.009206488
906,42515,12215,17662,1101,1,4588,9.266564952,2.662380122,3.849607672,0.239973845
907,7848,4538,13148,222,1,3818,2.055526454,1.188580409,3.443687795,0.058145626
908,19880,1832,16427,381,1,2798,7.105075054,0.654753395,5.870979271,0.136168692
909,86673,374,4650,807,1,4683,18.50800769,0.079863335,0.992953235,0.172325432
910,37084,379,4633,126,1,1630,22.75092025,0.232515337,2.842331288,0.077300613
911,53907,3649,29247,1704,1,3784,14.24603594,0.964323467,7.729122622,0.450317125
912,3589,1084,3854,137,1,4221,0.850272447,0.256811182,0.913053779,0.032456764
913,90135,2647,4237,4801,1,4641,19.42146089,0.570351217,0.912949795,1.034475329
914,57642,2824,7878,456,1,4205,13.70796671,0.671581451,1.873483948,0.108442331
915,6043,2264,56921,74,1,2987,2.0231001,0.757951122,19.05624372,0.024774021
916,62658,1832,7152,1366,1,4710,13.30318471,0.38895966,1.518471338,0.290021231
917,4717,701,85,92,1,4361,1.081632653,0.160742949,0.019490942,0.021096079
918,3752,1071,2498,94,1,1956,1.918200409,0.547546012,1.277096115,0.04805726
919,34209,256,1445,608,1,4374,7.820987654,0.058527663,0.330361225,0.139003201
920,3694,1365,8361,127,1,4440,0.831981982,0.307432432,1.883108108,0.028603604
921,5467,920,837,308,1,4354,1.25562701,0.211299954,0.192237023,0.07073955
922,7666,885,7221,636,1,3352,2.28699284,0.26402148,2.154236277,0.18973747
923,129254,2677,12072,2980,1,4402,29.36256247,0.608132667,2.742389823,0.676965016
924,17014,2610,7765,608,1,4407,3.860676197,0.592239619,1.761969594,0.137962333
925,24333,233,23,1437,1,4542,5.357331572,0.051298987,0.005063849,0.316380449
926,880,361,318,26,1,4378,0.201005025,0.082457743,0.072635907,0.005938785
927,9246,373,1148,76,1,3186,2.902071563,0.117074702,0.360326428,0.023854363
928,8918,1484,1679,127,1,4227,2.109770523,0.351076414,0.397208422,0.030044949
929,1655,1461,3212,70,1,3702,0.447055646,0.39465154,0.867639114,0.018908698
930,6748,2491,10603,239,1,3773,1.788497217,0.660217334,2.810230586,0.063344818
931,3336,1068,1681,67,1,3220,1.036024845,0.331677019,0.522049689,0.020807453
932,14217,2856,2156,137,1,3891,3.6538165,0.734001542,0.554099203,0.035209458
933,302906,1546,36514,1491,1,4152,72.95423892,0.372350674,8.794315992,0.359104046
934,5320,746,1713,309,1,3973,1.33903851,0.18776743,0.431160332,0.077774981
935,77999,797,9463,1044,1,4418,17.65482119,0.18039837,2.141919421,0.236306021
936,6452,1633,6463,252,1,4290,1.503962704,0.380652681,1.506526807,0.058741259
937,46402,3435,1268,2105,1,5040,9.206746032,0.681547619,0.251587302,0.41765873
938,14747,3118,27173,208,1,3143,4.692013999,0.992045816,8.645561565,0.06617881
939,236108,809,9909,539,1,4373,53.99222502,0.184998857,2.265950149,0.123256346
940,212697,6303,2090,1108,1,4598,46.25859069,1.370813397,0.454545455,0.240974337
941,3305,1125,3793,230,1,4515,0.73200443,0.249169435,0.840088594,0.050941307
942,32910,1318,18969,870,1,4376,7.520566728,0.3011883,4.334780622,0.1988117
943,125562,270,946,2191,1,4466,28.1150918,0.060456785,0.21182266,0.490595611
944,3005,983,4417,93,1,4735,0.634635692,0.207602957,0.932840549,0.019640971
945,11954,327,1632,201,1,4373,2.733592499,0.074777041,0.373199177,0.045963869
946,19630,2217,31176,478,1,4366,4.496106276,0.507787448,7.140632158,0.109482364
947,11024,1602,40552,53,1,3648,3.021929825,0.439144737,11.11622807,0.014528509
948,54887,524,1297,950,1,4285,12.80910152,0.122287048,0.302683781,0.221703617
949,3003,1317,14606,236,1,4718,0.636498516,0.279143705,3.095803306,0.050021195
950,19126,1992,4195,824,1,4391,4.355727625,0.453655204,0.955363243,0.18765657
951,2640,2643,3802,108,1,3976,0.663983903,0.664738431,0.956237425,0.027162978
952,42705,978,2138,2245,1,3859,11.06633843,0.253433532,0.554029541,0.581756932
953,8839,1281,13656,90,1,4215,2.097034401,0.303914591,3.239857651,0.021352313
954,4889,2382,8607,254,1,4438,1.101622352,0.536728256,1.939387111,0.057232988
955,973,531,7626,20,1,3207,0.303398815,0.165575304,2.377923293,0.006236358
956,37917,2514,13823,1052,1,4564,8.307843996,0.550832603,3.028702892,0.230499562
957,6581,968,14486,179,1,3087,2.131843213,0.313573048,4.692581795,0.057985099
958,3107,1766,0,200,1,3427,0.906623869,0.515319521,0.0,0.058360082
959,66833,1001,384,1603,1,3856,17.33220954,0.259595436,0.099585062,0.415715768
960,14018,4671,6071,505,1,4226,3.317084714,1.105300521,1.436583057,0.119498344
961,13428,311,5577,391,1,3750,3.5808,0.082933333,1.4872,0.104266667
962,16830,686,36120,263,1,3005,5.600665557,0.22828619,12.01996672,0.087520799
963,8300,999,90273,85,1,3913,2.121134679,0.255302837,23.070023,0.021722464
964,2988,2678,2655,160,1,4451,0.671309818,0.601662548,0.59649517,0.035946978
965,24912,2423,7160,511,1,4437,5.614604462,0.5460897,1.613702952,0.115167906
966,5721,310,1697,104,1,3296,1.735740291,0.094053398,0.514866505,0.031553398
967,789,374,7670,66,1,4513,0.174828274,0.082871704,1.699534678,0.014624418
968,10092,1511,2790,116,1,3461,2.915920254,0.436579023,0.806125397,0.033516325
969,19590,5264,20345,482,1,4072,4.810903733,1.292730845,4.996316306,0.118369352
970,23992,344,189,202,1,3190,7.521003135,0.107836991,0.059247649,0.063322884
971,38197,355,17564,810,1,4376,8.728747715,0.081124314,4.013711152,0.185100548
972,60967,1989,57848,1974,1,3359,18.15034236,0.592140518,17.2217922,0.587674903
973,2317,2659,1053,142,0,2758,0.840101523,0.964104423,0.381798405,0.051486584
974,7086,816,4067,213,1,3816,1.856918239,0.213836478,1.065775681,0.05581761
975,15775,4616,14320,320,1,2963,5.32399595,1.557880526,4.832939588,0.10799865
976,8461,1085,2133,126,1,4393,1.926018666,0.246983838,0.485545186,0.028681994
977,11202,1157,12588,118,1,2811,3.985058698,0.411597296,4.478121665,0.041977944
978,67990,1542,21086,751,1,3339,20.36238395,0.461814915,6.315064391,0.22491764
979,17613,959,5174,419,1,4310,4.086542923,0.2225058,1.200464037,0.097215777
980,120267,736,8066,262,1,4408,27.28380218,0.166969147,1.829854809,0.059437387
981,2189,683,1978,124,1,4221,0.518597489,0.161809998,0.468609334,0.029376925
982,3752,2057,96,79,1,4448,0.84352518,0.462455036,0.021582734,0.017760791
983,43275,675,1996,160,1,2855,15.15761821,0.23642732,0.699124343,0.056042032
984,140586,130,169,1740,1,3231,43.51160631,0.040235221,0.052305788,0.538532962
985,242131,1443,5327,2733,1,4516,53.61625332,0.319530558,1.179583702,0.605181577
986,45409,1350,5153,1410,1,4866,9.33189478,0.277435265,1.058980682,0.289765721
987,3381,306,5494,52,1,3261,1.036798528,0.093836247,1.684759276,0.015946029
988,318,623,291,5,1,1497,0.21242485,0.416165665,0.194388778,0.003340013
989,2330,627,1067,50,1,1764,1.320861678,0.355442177,0.604875283,0.028344671
990,877991,1132,12023,743,1,3321,264.3754893,0.340861186,3.620295092,0.223727793
991,9141,2787,4072,173,1,4370,2.091762014,0.637757437,0.93180778,0.039588101
992,1983,389,140,89,1,3721,0.532921258,0.10454179,0.037624295,0.023918302
993,2544,1371,1656,162,1,4383,0.580424367,0.312799452,0.377823409,0.036960986
994,62656,6280,6447,1948,1,4527,13.84051248,1.387232163,1.424121935,0.430307047
995,143492,10609,62446,1183,1,4442,32.30346691,2.388338586,14.05808195,0.266321477
996,29367,377,7606,405,1,4454,6.593399192,0.084643018,1.707678491,0.090929502
997,1614,870,1586,47,1,3521,0.458392502,0.247088895,0.450440216,0.013348481
998,2226,998,2194,174,1,4443,0.501012829,0.224623002,0.493810488,0.039162728
999,16108,2061,1550,399,1,4313,3.734755391,0.47785764,0.359378623,0.092511013
1000,21521,811,4750,313,1,4396,4.895586897,0.184485896,1.080527753,0.071201092
1001,74498,4836,11414,1511,1,4542,16.40202554,1.064729194,2.512989872,0.332672831
1002,7685,2883,9333,362,1,4529,1.69684257,0.636564363,2.060719806,0.079929344
1003,5786,1220,8260,150,1,4866,1.189066995,0.250719277,1.697492807,0.030826141
