statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,is_verified,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length
219199,859088,535,956,2801,0,1,1,4491,48.8085059,191.2910265,0.119127143,0.212870185,0.623691828,1605.771963,4,1,19,1,120
123074,503055,1903,1424,1373,0,1,1,4586,26.8368949,109.6936328,0.41495857,0.310510249,0.299389446,264.3483973,14,0,15,0,131
18500,3279,1753,33679,87,0,0,1,2794,6.621331424,1.173586256,0.627415891,12.05404438,0.031138153,1.870507701,11,0,12,0,145
5820,5131,2842,3481,153,0,1,1,3370,1.727002967,1.522551929,0.843323442,1.032937685,0.045400593,1.805418719,13,0,12,0,154
86144,3222,2084,34676,166,0,1,1,4397,19.59153969,0.732772345,0.473959518,7.886286104,0.037753013,1.546065259,9,0,28,0,123
316,60492,5986,5271,2098,0,0,1,5137,0.061514503,11.7757446,1.165271559,1.026085264,0.408409578,10.10557969,6,0,11,0,92
30025,31197,1987,14915,882,0,1,1,4513,6.653002437,6.912696654,0.440283625,3.304896964,0.195435409,15.7005536,12,0,11,0,150
452,60275,0,667,797,0,1,1,4740,0.09535865,12.71624473,0,0.1407173,0.16814346,257472,6,0,5,0,125
3528,28520,6412,23785,923,0,1,1,4773,0.739157762,5.975277603,1.343389902,4.983239053,0.193379426,4.447910168,5,0,19,0,70
3258,8285,88,2516,33,0,0,1,2196,1.483606557,3.77276867,0.04007286,1.14571949,0.015027322,94.14772727,15,0,16,0,152
1483,118302,1463,8449,607,0,0,1,1248,1.188301282,94.79326923,1.172275641,6.770032051,0.486378205,80.86261107,15,1,15,0,102
35463,134355,3395,11893,3569,0,1,1,4023,8.815063386,33.39671887,0.843897589,2.956251554,0.887148894,39.57437408,10,0,10,0,126
170181,217857,5633,55,4289,1,1,1,4436,38.36361587,49.11113616,1.269837692,0.012398557,0.966862038,38.67512871,11,0,11,0,77
61034,578351,2112,2385,2752,0,1,1,4543,13.43473476,127.3059652,0.464891041,0.524983491,0.605767114,273.8404356,4,0,4,0,90
13856,24457,968,1448,439,0,1,1,3752,3.692963753,6.518390192,0.257995736,0.385927505,0.117004264,25.26549587,10,0,8,0,149
4671,3020,790,1707,18,0,0,1,4221,1.106609808,0.715470268,0.187159441,0.404406539,0.004264392,3.82278481,15,0,16,0,149
30548,3146,675,2867,139,0,1,1,4320,7.071296296,0.728240741,0.15625,0.663657407,0.032175926,4.660740741,6,0,22,0,92
4972,3422,1018,1237,162,0,1,1,4530,1.097571744,0.755408389,0.224724062,0.273068433,0.035761589,3.361493124,12,0,12,0,99
34976,3893,1241,9878,189,0,1,1,4281,8.170053726,0.90936697,0.289885541,2.307404812,0.044148563,3.136986301,14,0,15,0,126
2412,74160,349,3977,799,0,1,1,4359,0.553337922,17.01307639,0.080064235,0.912365221,0.183298922,212.4928367,8,0,9,0,0
15836,23655,2879,4461,270,0,1,1,3409,4.645350543,6.93898504,0.844529187,1.308594896,0.079202112,8.216394581,4,0,4,0,116
4281,87071,942,5030,644,1,1,1,3731,1.147413562,23.33717502,0.252479228,1.348164031,0.17260788,92.43205945,14,0,8,0,157
36523,110105,2215,27337,922,0,1,1,4432,8.240749097,24.84318592,0.499774368,6.168095668,0.208032491,49.70880361,14,0,25,4,155
5669,4737,1399,1888,149,0,0,0,1972,2.87474645,2.402129817,0.709432049,0.957403651,0.075557809,3.385989993,10,0,25,0,130
28370,47125,6565,17750,1017,0,0,1,4747,5.976406151,9.927322519,1.382978723,3.739203708,0.214240573,7.178217822,11,0,12,0,160
6294,5984,1372,2206,451,0,1,1,4445,1.415973003,1.346231721,0.308661417,0.496287964,0.101462317,4.361516035,11,0,12,0,142
7122,204429,19569,9908,784,0,1,1,3719,1.915030922,54.96880882,5.26189836,2.664157031,0.210809357,10.44657366,15,0,12,0,149
51949,3666,1528,145083,173,0,1,1,4461,11.64514683,0.821788837,0.342524098,32.52252858,0.038780542,2.39921466,9,0,14,0,140
133925,40643,2518,55425,1230,0,1,1,4754,28.17101388,8.549221708,0.529659234,11.65860328,0.258729491,16.14098491,11,0,17,0,36
11158,38442,1436,17997,312,0,1,1,3700,3.015675676,10.38972973,0.388108108,4.864054054,0.084324324,26.77019499,10,0,10,0,84
13273,77166,1141,4037,1208,0,1,1,3751,3.538523061,20.5721141,0.304185551,1.076246334,0.322047454,67.63014899,8,0,14,0,151
11578,46899,2384,17116,297,1,1,1,2697,4.292918057,17.38932147,0.883945124,6.346310716,0.110122358,19.67239933,9,0,18,0,120
4781,15442,768,25906,100,0,0,1,1411,3.388377038,10.94401134,0.544294826,18.36002835,0.070871722,20.10677083,15,0,16,0,159
6960,24780,2095,13769,300,0,0,1,4624,1.505190311,5.35899654,0.453070934,2.977724913,0.064878893,11.82816229,9,0,19,0,159
3510,17731,1691,4180,280,1,1,1,2996,1.171562083,5.918224299,0.564419226,1.395193591,0.093457944,10.48551153,11,0,12,0,6
9791,9563,5044,4562,472,0,0,1,4598,2.129404089,2.079817312,1.096998695,0.992170509,0.102653328,1.89591594,7,0,11,0,95
34335,18518,2035,13121,250,0,1,1,4114,8.345892076,4.501215362,0.494652406,3.189353427,0.060768109,9.0997543,10,0,11,0,142
31374,5618,3600,22275,194,1,1,1,3631,8.640594877,1.547232167,0.991462407,6.134673644,0.053428807,1.560555556,10,0,11,0,68
85934,126493,674,6605,1280,0,1,1,4941,17.39202591,25.60068812,0.136409634,1.336773932,0.259056871,187.6750742,4,1,5,1,98
10848,138309,5550,1680,2015,0,1,1,4381,2.476146998,31.57018945,1.266834056,0.383474093,0.459940653,24.92054054,10,0,17,0,157
7674,32536,271,12226,363,0,0,1,4346,1.76576162,7.486424298,0.06235619,2.813161528,0.083525081,120.0590406,9,0,10,0,154
1481,219,232,104,17,0,0,1,4014,0.368958645,0.054559043,0.057797708,0.025909317,0.004235177,0.943965517,13,0,12,0,159
45838,32216,2608,13098,1189,0,0,1,5138,8.921370183,6.270144025,0.507590502,2.54924095,0.231413001,12.35276074,11,3,6,0,88
15804,109394,1666,79859,1717,0,0,1,4060,3.892610837,26.94433498,0.410344828,19.66970443,0.422906404,65.66266507,14,0,45,2,157
10176,2208,3513,9417,113,0,1,1,4375,2.325942857,0.504685714,0.802971429,2.152457143,0.025828571,0.62852263,14,0,15,0,156
114632,111115,918,1318,2496,0,1,1,3730,30.73243968,29.78954424,0.246112601,0.353351206,0.669168901,121.040305,14,0,14,0,0
10374,24504,23904,6265,411,0,1,1,3824,2.712866109,6.407949791,6.251046025,1.63833682,0.107479079,1.025100402,10,0,10,0,126
15606,6974,1514,6049,137,0,1,1,3962,3.938919738,1.76022211,0.382130237,1.526754165,0.034578496,4.606340819,14,0,17,0,119
8572,14448,12321,7403,166,0,1,1,3405,2.517474302,4.243171806,3.618502203,2.174155653,0.048751836,1.172632092,9,0,9,0,124
10388,74161,4604,8556,1144,0,1,1,4282,2.425969173,17.31924334,1.075198505,1.998131714,0.267164876,16.10794961,5,0,14,0,154
90562,50448,2140,21935,720,0,1,1,4347,20.83321831,11.605245,0.492293536,5.046008742,0.16563147,23.57383178,14,0,15,0,160
60764,939779,2832,32257,2908,0,0,1,4242,14.32437529,221.5414899,0.667609618,7.604196134,0.685525695,331.8428672,15,0,18,0,147
1820,2813,1332,7507,110,0,0,1,4381,0.415430267,0.642090847,0.304040173,1.713535722,0.025108423,2.111861862,8,0,8,0,160
4687,158284,307,2696,6020,0,0,1,4398,1.065711687,35.98999545,0.069804457,0.613005912,1.368804002,515.5830619,6,0,6,0,142
2755,4160,811,41033,83,0,1,1,3500,0.787142857,1.188571429,0.231714286,11.72371429,0.023714286,5.12946979,11,0,6,0,28
15087,3729,1202,2186,309,0,0,1,4738,3.18425496,0.787040946,0.253693542,0.461376108,0.065217391,3.102329451,12,0,11,0,158
27123,23732,941,20379,899,0,1,1,4376,6.198126143,5.42321755,0.215036563,4.656992687,0.205438757,25.21997875,15,0,19,0,143
8167,2754,1014,331,87,0,0,1,4448,1.836106115,0.619154676,0.227967626,0.074415468,0.019559353,2.715976331,15,0,16,0,75
17713,85347,3036,2448,1515,0,1,1,3567,4.965797589,23.92682927,0.851135408,0.686291001,0.424726661,28.11166008,4,0,14,0,113
63907,16340,3168,11827,561,0,0,1,4714,13.55685193,3.466270683,0.67204073,2.508909631,0.119007213,5.157828283,12,0,23,0,123
4666,2826,999,1618,77,0,1,1,4027,1.158678917,0.701763099,0.24807549,0.401787931,0.019120934,2.828828829,5,1,12,0,160
23992,173494,966,4808,1078,0,1,1,4411,5.439129449,39.33212423,0.21899796,1.090002267,0.244389027,179.6004141,13,0,11,0,125
16411,28742,2779,6258,515,0,1,1,4282,3.832554881,6.712283979,0.648995796,1.461466604,0.120270901,10.34256927,13,0,26,0,98
17450,7073,3072,14804,206,0,0,1,4292,4.065703635,1.647949674,0.715750233,3.449207829,0.047996272,2.302408854,15,0,16,0,152
5832,43425,647,2188,1253,0,1,1,4853,1.201730888,8.948073357,0.133319596,0.450855141,0.25819081,67.11746522,11,0,12,0,130
22327,2020,165,46,86,0,1,1,4428,5.042231256,0.456187895,0.037262873,0.010388437,0.019421861,12.24242424,10,0,15,0,54
20639,7760,705,10187,156,0,1,1,4392,4.699225865,1.766848816,0.160519126,2.319444444,0.035519126,11.0070922,14,0,17,0,154
14613,5264,1513,524,183,0,1,1,3471,4.210025929,1.516565831,0.435897436,0.15096514,0.052722558,3.479180436,13,0,16,0,159
14009,13544,3927,4965,311,0,1,1,4392,3.189663024,3.083788707,0.894125683,1.130464481,0.070810565,3.448943214,6,0,12,0,159
25838,10712,1426,240,163,1,1,1,4358,5.928866453,2.458008261,0.327214318,0.055071134,0.037402478,7.511921459,10,2,11,2,83
44945,9330,4875,12008,643,0,1,1,4553,9.871513288,2.049198331,1.0707226,2.637381946,0.141225566,1.913846154,9,0,19,0,159
31901,3925,1359,30531,135,0,1,1,3380,9.43816568,1.161242604,0.402071006,9.032840237,0.039940828,2.888153054,13,0,13,0,120
29847,2019,1049,15091,127,0,1,1,5010,5.95748503,0.402994012,0.209381238,3.012175649,0.025349301,1.924690181,12,0,8,0,160
27360,230891,0,3391,1118,0,1,1,3899,7.017183893,59.21800462,0,0.869710182,0.28674019,257472,13,0,19,0,144
338,3363,1014,5153,132,0,1,1,4389,0.077010709,0.766233766,0.231032126,1.174071542,0.030075188,3.316568047,13,0,19,0,118
3516,5572,423,3354,75,1,1,1,2124,1.655367232,2.623352166,0.199152542,1.579096045,0.035310734,13.17257683,12,0,17,0,157
2313,17691,587,368,302,0,1,1,4383,0.527720739,4.036276523,0.133926534,0.083960757,0.068902578,30.13798978,10,0,11,0,86
12408,1127,516,1999,32,1,1,1,3546,3.499153976,0.317822899,0.145516074,0.563733785,0.009024253,2.184108527,11,0,12,0,69
10010,161910,233,810,1271,0,1,1,4638,2.15825787,34.90944373,0.050237171,0.174644243,0.274040535,694.8927039,11,0,11,0,104
103793,163286,1511,1190,6097,0,0,1,4198,24.72439257,38.89614102,0.359933302,0.283468318,1.452358266,108.0648577,11,0,16,0,107
4868,9805,3081,3304,353,0,1,1,4452,1.09344115,2.202380952,0.692048518,0.742138365,0.079290207,3.182408309,12,0,11,0,111
17682,35100,998,16244,534,0,0,1,3660,4.831147541,9.590163934,0.272677596,4.438251366,0.145901639,35.17034068,5,0,15,0,78
6442,33318,1046,690,1152,1,1,1,4085,1.576988984,8.156181151,0.256058752,0.168910649,0.282007344,31.85277247,12,0,11,0,76
12271,3561,1235,2112,79,0,1,1,2717,4.516378358,1.310636732,0.454545455,0.777327935,0.029076187,2.88340081,9,0,25,0,100
33167,4755,1610,16378,144,0,0,1,3246,10.21780653,1.464879852,0.495995071,5.045594578,0.044362292,2.953416149,12,0,12,0,154
10612,9569,646,986,225,0,1,1,3849,2.757079761,2.486100286,0.167835802,0.256170434,0.058456742,14.8126935,15,0,20,0,128
12912,11420,1136,2768,299,0,1,1,3786,3.410459588,3.016376123,0.300052826,0.731114633,0.078975172,10.0528169,11,0,12,0,160
4553,4302,36,2096,104,0,0,0,1826,2.493428258,2.355969332,0.019715225,1.147864184,0.056955093,119.5,14,0,13,0,160
93424,22184,1180,21375,1417,0,0,1,4737,19.72218704,4.683132784,0.249102808,4.512349588,0.299134473,18.8,11,0,12,0,160
117922,188419,857,628,432,0,0,1,4382,26.91054313,42.99840256,0.195572798,0.143313555,0.098585121,219.8588098,9,2,9,2,152
39185,5821,2001,18949,136,0,1,1,4761,8.230413779,1.222642302,0.420289855,3.980046209,0.028565427,2.909045477,11,0,12,0,129
11224,2011,1953,8675,64,0,0,1,4399,2.551488975,0.457149352,0.443964537,1.9720391,0.014548761,1.029697901,14,0,19,0,155
3991,9450,5986,6493,52,0,1,1,4390,0.909111617,2.15261959,1.363553531,1.47904328,0.011845103,1.578683595,14,0,20,0,137
13827,9467,2814,21424,179,1,1,1,3629,3.810140535,2.608707633,0.775420226,5.903554698,0.049324883,3.364250178,14,0,16,0,107
5095,2586,485,46,91,1,1,1,2942,1.731815092,0.878993882,0.164853841,0.015635622,0.030931339,5.331958763,9,0,8,0,146
42445,11886,591,13515,278,0,1,1,4430,9.581264108,2.683069977,0.133408578,3.050790068,0.06275395,20.11167513,12,0,13,0,91
159533,14904,1773,29308,634,0,1,1,4103,38.88203753,3.632464051,0.432122837,7.143066049,0.154521082,8.406091371,12,0,15,0,160
3979,2986,235,8084,45,0,0,1,3918,1.015569168,0.762123532,0.059979581,2.063297601,0.011485452,12.70638298,13,0,14,0,152
30981,6927,3959,12394,173,0,0,1,3590,8.629805014,1.929526462,1.102785515,3.452367688,0.048189415,1.749684264,7,0,7,0,114
29662,17980,1881,53640,310,0,1,1,4322,6.863026377,4.16011106,0.435215178,12.41092087,0.071726053,9.558745348,7,0,15,0,79
6683,979,645,1735,47,0,0,1,3977,1.680412371,0.246165451,0.16218255,0.436258486,0.011817953,1.517829457,10,0,16,0,55
5412,3103,402,25,200,1,1,0,4205,1.287039239,0.737931034,0.095600476,0.005945303,0.047562426,7.718905473,11,0,10,0,155
7951,40792,114,12638,2041,0,1,1,4788,1.660609858,8.519632414,0.023809524,2.639515455,0.426274018,357.8245614,9,0,10,0,102
43556,5343,789,25845,205,1,1,1,2501,17.41543383,2.136345462,0.31547381,10.33386645,0.081967213,6.771863118,12,0,13,0,155
13716,2045,1755,5023,124,0,1,1,4432,3.094765343,0.461416968,0.395983755,1.133348375,0.027978339,1.165242165,9,0,16,0,104
69385,57973,2434,89786,858,0,0,1,3172,21.87421185,18.27648172,0.767339218,28.30580076,0.270491803,23.81799507,14,0,12,0,159
8975,964,321,426,40,1,1,1,4058,2.211680631,0.237555446,0.079103006,0.104977822,0.009857072,3.003115265,12,0,11,0,110
6887,4452,1854,1916,226,0,0,1,4519,1.524009737,0.985173711,0.410267758,0.423987608,0.050011064,2.401294498,14,0,20,0,140
12061,566180,766,1198,1489,0,0,1,4382,2.752396166,129.2058421,0.174806025,0.273391146,0.339799178,739.1383812,6,0,20,0,105
4361,3311,774,522,128,1,1,1,2409,1.810294728,1.374429224,0.321295143,0.216687422,0.053134081,4.277777778,13,0,32,2,30
22111,139203,6523,3280,1690,0,1,1,4403,5.021803316,31.61548944,1.481489893,0.744946627,0.383829207,21.3403342,5,0,6,0,116
3358,19271,689,1120,253,0,1,1,4023,0.834700472,4.790206314,0.171265225,0.278399205,0.062888392,27.96952104,12,3,10,0,67
11834,1463,1205,6959,23,0,1,1,2169,5.455970493,0.67450438,0.555555556,3.208390964,0.010603965,1.214107884,14,4,18,0,150
21638,7081,1792,7281,301,0,1,1,4396,4.922202002,1.61078253,0.407643312,1.656278435,0.068471338,3.951450893,13,0,14,0,160
27574,117488,1059,965,2407,0,1,1,4334,6.362251961,27.10844485,0.244347024,0.222658053,0.555376096,110.9423985,9,0,9,0,158
35095,20363,1505,24796,329,0,1,1,4346,8.075241601,4.685457892,0.346295444,5.7054763,0.075701795,13.53023256,15,0,16,0,141
121995,11441,1012,57513,450,0,1,1,4519,26.99601682,2.531754813,0.22394335,12.72693074,0.099579553,11.30533597,8,0,8,0,135
109793,152974,7822,13339,886,0,1,1,4409,24.9020186,34.6958494,1.774098435,3.025402586,0.200952597,19.55689082,9,0,10,0,133
37958,8506,4873,81899,242,0,1,1,3433,11.05680163,2.477716283,1.4194582,23.85639382,0.070492281,1.74553663,12,0,18,0,48
29285,29560,2957,11776,334,0,0,1,3402,8.608171664,8.689006467,0.869194591,3.461493239,0.098177543,9.996618194,13,0,17,0,152
21027,137897,1800,16373,2363,0,0,1,5024,4.18531051,27.44765127,0.358280255,3.258957006,0.470342357,76.60944444,15,0,38,2,155
14765,28925,1417,36110,654,0,1,1,3538,4.17326173,8.175522894,0.400508762,10.20633126,0.184850198,20.41284404,8,0,11,0,91
9484,49870,714,404,1488,0,0,1,3732,2.541264737,13.36280815,0.191318328,0.108252947,0.398713826,69.84593838,11,0,17,0,125
9269,3771,2130,2055,144,0,0,1,3700,2.505135135,1.019189189,0.575675676,0.555405405,0.038918919,1.770422535,13,0,13,0,119
8038,9222,1315,337,389,0,1,1,4597,1.748531651,2.006090929,0.286056124,0.07330868,0.084620405,7.012927757,13,0,14,0,83
9100,1432,1087,309,69,1,1,1,2674,3.403141361,0.5355273,0.406507105,0.115557218,0.025804039,1.317387305,15,0,16,0,142
1184,1485,128,56,85,0,0,1,3820,0.309947644,0.388743455,0.033507853,0.014659686,0.022251309,11.6015625,11,0,12,0,146
8630,6502,842,3802,42,0,0,1,2362,3.653683319,2.752751905,0.356477561,1.609652837,0.017781541,7.722090261,13,0,14,0,142
13533,2835,1246,1217,95,0,1,1,4629,2.923525599,0.612443292,0.269172607,0.262907755,0.020522791,2.275280899,7,2,11,0,119
51302,7462,4929,38498,127,0,0,1,4508,11.38021295,1.655279503,1.09338953,8.539929015,0.028172138,1.513897342,10,0,19,0,145
34918,19311,1472,0,675,0,1,1,4451,7.844978656,4.338575601,0.3307122,0,0.151651314,13.11888587,14,0,15,0,147
3996,5081,423,7973,88,0,1,1,3634,1.09961475,1.398183819,0.11640066,2.194001101,0.02421574,12.01182033,12,0,13,0,83
5903,54358,941,4323,274,1,1,1,4405,1.340068104,12.3400681,0.213620885,0.98138479,0.062202043,57.76620616,12,0,13,0,149
10007,6604,386,4265,96,0,1,1,3525,2.838865248,1.873475177,0.109503546,1.209929078,0.027234043,17.10880829,11,0,19,0,153
15876,90455,334,2271,105,0,1,1,2929,5.420279959,30.88255377,0.114032093,0.775349949,0.035848412,270.8233533,12,0,29,0,123
3771,1565,1862,10444,27,0,1,1,3698,1.0197404,0.423201731,0.503515414,2.824229313,0.007301244,0.840494092,8,0,11,0,79
27843,37142,499,11353,490,0,0,1,3903,7.133743274,9.516269536,0.127850372,2.908788112,0.125544453,74.43286573,8,0,9,0,101
4304,3190,1512,950,70,1,1,1,4420,0.973755656,0.721719457,0.342081448,0.214932127,0.015837104,2.10978836,8,0,15,0,131
75521,155013,38,101114,757,0,1,1,3848,19.6260395,40.28404366,0.00987526,26.27702703,0.196725572,4079.289474,13,0,13,0,145
12258,7121,6690,17012,46,0,1,1,3780,3.242857143,1.883862434,1.76984127,4.500529101,0.012169312,1.064424514,10,0,11,0,124
30866,38908,2352,150012,358,0,1,1,3217,9.594653404,12.09449798,0.731115947,46.63102269,0.111283805,16.54251701,11,0,12,0,100
42934,141888,110,133,1839,0,1,1,4449,9.650258485,31.89211059,0.024724657,0.029894358,0.413351315,1289.890909,8,0,9,0,141
32042,7995,1680,7879,541,0,1,1,3752,8.539978678,2.130863539,0.447761194,2.099946695,0.144189765,4.758928571,12,0,13,0,156
8229,21822,917,3828,273,0,0,1,4216,1.951850095,5.175996205,0.217504744,0.907969639,0.064753321,23.79716467,12,0,13,0,160
2176,4967,4836,2523,60,1,1,1,2503,0.869356772,1.984418698,1.932081502,1.007990412,0.023971235,1.027088503,8,0,16,0,86
19401,35789,3627,12783,569,0,1,1,4861,3.991154084,7.362476857,0.746142769,2.629705822,0.117054104,9.867383513,7,0,17,0,35
10959,1402,942,3254,148,0,1,1,4427,2.475491303,0.31669302,0.212785182,0.735035012,0.033431218,1.488322718,11,0,12,0,151
7483,3628,1791,1750,174,0,0,1,4600,1.62673913,0.788695652,0.389347826,0.380434783,0.037826087,2.025683975,13,0,13,0,149
6312,3368,763,39011,60,1,1,1,4369,1.444724193,0.770885786,0.174639506,8.929045548,0.01373312,4.414154653,8,0,10,0,150
40978,23853,518,10638,168,0,1,1,3812,10.74973767,6.257345226,0.135886674,2.79066107,0.044071354,46.04826255,8,0,7,0,155
3637,369777,692,711,3210,0,1,1,4357,0.83474868,84.86963507,0.15882488,0.163185678,0.736745467,534.3598266,15,0,16,0,136
16160,136735,371,14052,955,0,1,1,3933,4.108822782,34.76608187,0.094330028,3.572845156,0.242817188,368.5579515,10,0,12,0,122
14021,538337,471,29347,1050,1,1,1,2501,5.606157537,215.2487005,0.18832467,11.73410636,0.419832067,1142.96603,9,0,1,0,109
54259,32176,57,2639,952,0,1,1,4850,11.18742268,6.634226804,0.011752577,0.544123711,0.19628866,564.4912281,15,0,16,0,160
11521,5353,1291,2590,208,0,0,1,4152,2.774807322,1.289258189,0.310934489,0.623795761,0.050096339,4.146398141,10,0,18,0,170
1253,1286,984,670,62,1,1,1,1727,0.725535611,0.744643891,0.569774175,0.387955993,0.035900405,1.306910569,13,0,12,0,55
91978,60053,1380,3717,640,0,0,1,4644,19.80577089,12.93130922,0.297157623,0.800387597,0.137812231,43.51666667,14,0,18,0,133
2427,2692,614,14538,86,0,1,1,4785,0.507210031,0.562591432,0.128317659,3.038244514,0.017972832,4.384364821,9,0,10,0,155
147080,14346,998,8944,944,0,1,1,4294,34.25244527,3.340940848,0.232417327,2.082906381,0.219841639,14.3747495,9,0,9,0,93
25023,155282,724,595,868,0,1,1,4246,5.893311352,36.57136128,0.170513424,0.140131889,0.204427697,214.4779006,15,0,9,0,160
2389,4869,1517,1087,171,0,1,1,3533,0.676195868,1.378148882,0.42938013,0.307670535,0.048400793,3.209624258,10,0,11,0,25
4289,19198,4246,9500,87,0,1,1,4423,0.969703821,4.340492878,0.959981913,2.147863441,0.019669907,4.521431936,14,0,14,0,61
7133,970,341,4602,6,0,1,1,3522,2.025269733,0.275411698,0.096819989,1.306643952,0.001703578,2.84457478,14,0,15,0,81
4998,6786,1623,3907,151,0,0,1,3911,1.277934032,1.735106111,0.41498338,0.998977244,0.038609051,4.181146026,14,0,11,0,151
4531,3308,3122,4651,133,1,1,1,3985,1.137013802,0.830112923,0.783437892,1.167126725,0.033375157,1.059577194,14,0,15,0,147
19145,7188,6290,558,149,1,1,1,3163,6.052797977,2.272526083,1.9886184,0.176414796,0.047107177,1.142766296,8,0,13,0,159
67036,47309,793,29562,185,0,1,1,3786,17.70628632,12.4957739,0.20945589,7.808240887,0.048864237,59.65825977,11,0,11,0,37
8156,13542,945,7371,166,0,1,1,4723,1.726868516,2.867245395,0.200084692,1.560660597,0.035147152,14.33015873,13,0,18,0,136
28795,9046,79,1618,265,0,1,1,2644,10.89069592,3.421331316,0.029878971,0.611951589,0.100226929,114.5063291,7,3,9,3,88
27409,64677,8851,61915,737,0,1,1,3911,7.008182051,16.53720276,2.263104065,15.83098952,0.188442853,7.307309908,13,0,12,0,145
11106,4629,1109,3317,179,0,1,1,4597,2.415923428,1.006961062,0.24124429,0.721557538,0.038938438,4.174030658,6,0,10,0,74
7544,14403,1077,82,594,1,1,1,4116,1.832847425,3.499271137,0.261661808,0.019922255,0.144314869,13.37325905,13,0,13,0,33
6504,2046,952,7149,43,0,1,1,3016,2.156498674,0.678381963,0.315649867,2.37035809,0.014257294,2.149159664,15,0,12,0,160
51270,22204,3842,2893,463,0,0,1,3855,13.29961089,5.759792477,0.996627756,0.750453956,0.120103761,5.779281624,12,0,17,0,158
13785,4212,113,3276,121,0,0,1,4456,3.093581688,0.94524237,0.025359066,0.73518851,0.027154399,37.27433628,10,0,20,0,112
40339,35138,7927,43082,1017,0,1,1,5117,7.883330076,6.866914208,1.549149893,8.419386359,0.198749267,4.432698373,12,0,13,0,141
25702,244914,574,50,4155,0,1,1,4372,5.878774016,56.01875572,0.131290027,0.011436414,0.950365965,426.6794425,14,0,15,0,46
26976,4166,941,9961,43,0,1,1,4357,6.191416112,0.956162497,0.215974294,2.286206105,0.009869176,4.427205101,12,0,11,0,129
4973,2896,923,3374,118,1,1,1,3863,1.287341444,0.749676417,0.238933471,0.873414445,0.030546208,3.1375948,11,0,11,0,73
4892,91397,895,23380,343,0,0,1,2753,1.776970578,33.19905558,0.325099891,8.492553578,0.124591355,102.1195531,12,0,13,0,17
2577,8824,2029,4683,88,1,1,1,4542,0.567371202,1.942756495,0.446719507,1.031043593,0.019374725,4.348940365,8,0,9,0,138
29402,11659,7289,74636,705,1,1,1,4370,6.728146453,2.667963387,1.667963387,17.0791762,0.161327231,1.599533544,12,0,13,0,151
23634,272183,173,17,6818,1,1,1,4460,5.299103139,61.02757848,0.038789238,0.003811659,1.528699552,1573.312139,14,0,17,0,158
19903,10617,4457,20195,155,0,0,1,3698,5.382098432,2.871011357,1.205246079,5.461060032,0.041914548,2.38209558,13,0,17,0,110
43177,65612,2468,20671,2432,0,0,1,3844,11.23231009,17.06867846,0.642039542,5.377471384,0.632674298,26.58508914,15,0,15,0,109
41187,17802551,2695,2621,43720,0,0,1,5128,8.031786271,3471.63631,0.525546022,0.511115445,8.52574103,6605.770315,9,0,10,0,42
13826,11247,989,9534,170,0,0,1,3030,4.563036304,3.711881188,0.32640264,3.146534653,0.056105611,11.37209302,10,0,10,0,38
4755,16897,1714,6280,213,0,1,1,3729,1.275140788,4.53124162,0.459640654,1.684097613,0.057119871,9.858226371,11,0,14,0,116
2589,664880,285,75903,3043,1,1,1,1777,1.456949916,374.1586944,0.160382667,42.71412493,1.712436691,2332.912281,9,0,10,0,48
14552,5768,2619,8454,86,0,1,1,4430,3.284875847,1.302031603,0.591196388,1.908352144,0.019413093,2.202367316,14,0,17,0,157
30242,13368,596,35710,262,0,1,1,4142,7.301303718,3.227426364,0.14389184,8.621438918,0.063254466,22.4295302,10,3,13,0,125
15655,2970,1035,6571,142,0,0,1,2842,5.508444757,1.045038705,0.364180155,2.312104152,0.049964814,2.869565217,13,0,13,0,126
36080,23288,2720,10685,241,0,1,1,4158,8.677248677,5.600769601,0.654160654,2.56974507,0.057960558,8.561764706,9,0,15,0,159
7828,920421,967,2337,7875,0,1,1,4332,1.807017544,212.4702216,0.22322253,0.539473684,1.817867036,951.8314374,12,0,13,0,68
5595,3810,196,2391,82,0,1,1,3163,1.768890294,1.20455264,0.061966488,0.755927917,0.025924755,19.43877551,13,0,13,0,153
13335,204329,928,4636,3509,0,1,1,4408,3.025181488,46.35412886,0.210526316,1.051724138,0.796052632,220.1821121,10,0,11,0,76
13133,17031,1660,22697,379,0,1,1,2866,4.582344731,5.942428472,0.579204466,7.91939986,0.132240056,10.25963855,12,0,15,0,157
8856,3063,1898,5314,96,0,1,1,4289,2.064816974,0.714152483,0.442527396,1.238983446,0.02238284,1.613804004,10,0,11,0,158
18887,107999,43801,3116,908,0,1,1,4402,4.29054975,24.53407542,9.950249886,0.707860064,0.206269877,2.4656743,9,1,9,0,60
10386,864108,205,812,7623,1,1,1,4397,2.362065044,196.5221742,0.046622697,0.184671367,1.733682056,4215.160976,11,0,12,0,42
15117,59822,33318,20902,1600,1,1,1,2279,6.633172444,26.24923212,14.61956999,9.171566477,0.702062308,1.795485924,11,0,11,0,140
2164,1036,1035,2259,81,1,1,1,3821,0.566343889,0.271133211,0.2708715,0.59120649,0.021198639,1.000966184,6,0,17,0,32
