is_verified,friends_count,user_age,followers_growth_rate,favourites_count,tweets_freq,followers_friends_ratio,listed_count,friends_growth_rate,followers_count
1,93,4316,0.582715477,1,1.015060241,27.04301075,26,0.021547729,2515
1,4211,3900,2.721794872,8776,3.243846154,2.520778912,337,1.07974359,10615
1,4530,4766,0.920478389,10405,2.334032732,0.968432671,92,0.950482585,4387
1,1137,3508,1.934720639,2743,2.768814139,5.969217238,268,0.324116306,6787
1,987,4204,74.65699334,1846,0.331826832,317.9918946,741,0.234776403,313858
1,489,2287,25.08132925,4994,37.64363795,117.3026585,267,0.213817228,57361
1,8810,4262,2.711403097,806,3.759502581,1.31169126,436,2.067104646,11556
1,409,5147,8.052069167,11916,9.204973771,101.3300733,1430,0.079463765,41444
1,923,4469,0.966882972,3391,2.800626538,4.681473456,289,0.2065339,4321
0,3471,3891,4.981238756,4227,19.19557954,5.583981562,230,0.892058597,19382
1,794,3228,0.899938042,3565,0.047707559,3.658690176,143,0.245972739,2905
1,760,3421,22.62671733,4543,3.790704472,101.85,717,0.222157264,77406
1,1509,4356,145.5392562,10632,6.030073462,420.1252485,6527,0.346418733,633969
1,1267,4046,1.726643599,1740,1.294611962,5.513812155,225,0.313148789,6986
0,1214,3534,0.686757216,1509,1.498585173,1.999176277,87,0.343520091,2427
1,1279,3968,1.136340726,3583,1.872983871,3.525410477,99,0.322328629,4509
1,1697,4368,2.059294872,11956,3.961767399,5.300530348,226,0.388507326,8995
1,1930,4315,0.844959444,6487,2.438702202,1.889119171,145,0.447276941,3646
1,239,4029,8.278977414,12999,3.225117895,139.5648536,281,0.059319931,33356
1,793,4407,0.422736555,6594,2.302927161,2.349306431,91,0.179941003,1863
1,1378,3836,14.93925965,14388,6.862877998,41.58708273,821,0.359228363,57307
1,5032,4408,1.289246824,4770,2.688520871,1.129372019,198,1.141560799,5683
1,374,4086,9.324767499,6993,15.11722956,101.8743316,352,0.091532061,38101
1,81,4228,9.121333964,5719,0.942289499,476.1111111,983,0.019157994,38565
1,567,3943,9.747400457,7278,3.361907177,67.78483245,2502,0.143799138,38434
1,594,2401,5.589754269,130679,15.07746772,22.59427609,314,0.247396918,13421
1,982,3584,2.920200893,33381,13.33510045,10.65784114,92,0.273995536,10466
1,1997,4334,13.04199354,5153,5.824642363,28.30445669,2646,0.460775265,56524
1,3297,4480,2.095982143,59790,4.882589286,2.848043676,94,0.7359375,9390
1,1390,3796,0.66227608,32581,11.95126449,1.808633094,89,0.366174921,2514
1,317,3589,3.629980496,13209,2.686263583,41.0977918,155,0.088325439,13028
1,19969,4607,14.8124593,77721,22.50423269,3.417346888,1677,4.334490992,68241
1,1814,4210,27.08194774,5582,1.812114014,62.85281147,2166,0.43087886,114015
1,319,2864,7.225209497,8101,2.223463687,64.86833856,222,0.111382682,20693
1,933,2404,2.116056572,4363,5.578202995,5.452304394,69,0.388103161,5087
1,1458,4326,9.538603791,282412,9.465325936,28.30178326,987,0.3370319,41264
1,1963,4407,3.862037667,6982,4.40367597,8.670402445,417,0.445427729,17020
1,2094,3246,0.484904498,1588,3.856746765,0.751671442,32,0.645101664,1574
1,6090,4733,37.85125713,366,2.815339108,29.41707718,1159,1.286710332,179150
1,829,4418,0.665912177,7092,1.977818017,3.548854041,107,0.187641467,2942
1,1149,3344,4.964712919,83484,8.560107656,14.44908616,233,0.343600478,16602
1,672,4038,1.801634473,3325,4.538880634,10.82589286,229,0.166419019,7275
1,442,4250,1.22,574,0.267529412,11.73076923,177,0.104,5185
1,1267,4422,1.896200814,12860,3.42718227,6.617995264,384,0.286521936,8385
1,4918,3834,5.545122587,27077,25.95435576,4.322895486,256,1.282733438,21260
1,229,4380,0.728767123,2542,0.581506849,13.93886463,19,0.052283105,3192
1,1066,4197,0.556826305,1535,0.314986895,2.192307692,79,0.253990946,2337
1,2184,4627,47.07845256,1430,3.031121677,99.73992674,3174,0.472012103,217832
1,2003,4287,1.768136226,41769,3.581059016,3.784323515,77,0.467226499,7580
1,2801,4662,0.797297297,33512,5.435864436,1.327026062,92,0.600815101,3717
1,3045,4003,0.938296278,3002,2.978016488,1.233497537,102,0.76067949,3756
1,2020,4688,1.484854949,8984,8.003199659,3.446039604,303,0.430887372,6961
1,10527,5052,5.65162312,10916,5.622525732,2.712263703,869,2.083729216,28552
1,689,4300,3.347674419,3183,1.979302326,20.89259797,189,0.160232558,14395
1,3645,3609,0.89332225,12889,6.251593239,0.884499314,57,1.009975062,3224
1,1209,4253,4.909710792,94455,13.36397837,17.27129859,422,0.284269927,20881
1,11154,4388,7.378760255,73287,12.80195989,2.902815134,595,2.541932543,32378
1,775,3792,0.193565401,489,0.914293249,0.947096774,45,0.204377637,734
1,316,5132,0.180826189,1528,0.369056898,2.936708861,14,0.061574435,928
1,329,3692,20.76868906,5828,10.08992416,233.0638298,386,0.089111593,76678
1,7378,2743,7.64600802,56786,27.45169522,2.842640282,502,2.689755742,20973
1,2394,4547,0.47767759,44798,22.55047284,0.90726817,141,0.52650099,2172
1,18,3620,3.138674033,8643,22.30801105,631.2222222,194,0.004972376,11362
1,6208,4804,3.439841799,16665,13.42547877,2.661887887,384,1.292256453,16525
1,2774,4761,0.902331443,44475,11.76391514,1.548666186,263,0.582650704,4296
1,964,4656,17.48453608,3500,7.458118557,84.44813278,1090,0.207044674,81408
1,3776,3920,0.918367347,61159,7.409183673,0.953389831,55,0.963265306,3600
1,493,4468,0.247761862,5681,1.367949866,2.245436105,44,0.110340197,1107
1,2344,5053,2.164258856,2416,1.784682367,4.66552901,283,0.463882842,10936
1,1480,3492,2.824742268,23523,10.82617411,6.664864865,314,0.423825888,9864
1,991,3623,2.836323489,2,19.519183,10.36932392,312,0.273530224,10276
1,629,4578,0.435342945,19974,0.072520751,3.168521463,56,0.137396243,1993
1,197,3084,109.3258755,373,0.434824903,1711.477157,2514,0.06387808,337161
1,991,3640,17.68269231,15700,8.626098901,64.94954591,489,0.272252747,64365
1,668,4424,0.592676311,5174,0.755198915,3.925149701,61,0.150994575,2622
1,216,3136,2.074617347,163,3.951211735,30.12037037,209,0.068877551,6506
1,1602,3190,1.037304075,5427,1.15830721,2.065543071,59,0.502194357,3309
1,1954,4400,4.646818182,952,4.817045455,10.46366428,635,0.444090909,20446
1,3173,4190,3.638186158,41690,39.68878282,4.804286165,293,0.757279236,15244
1,410,3998,0.888944472,480,1.915707854,8.668292683,158,0.102551276,3554
1,787,4432,293.6270307,15110,24.26308664,1653.564168,9003,0.177572202,1301355
1,1630,4410,1.248979592,14195,1.905668934,3.379141104,121,0.369614512,5508
1,2014,3829,139.0639854,16228,9.67484983,264.387289,1646,0.525985897,532476
1,17649,5107,40.21421578,13102,7.128255336,11.63657998,4980,3.455844919,205374
1,86527,4374,49.99085505,29326,4.35916781,2.527072474,1068,19.78212163,218660
1,462,4499,41.40609024,59,9.268726384,403.2164502,2250,0.102689487,186286
1,51085,4841,466.0768436,7134,15.41685602,44.16713321,18021,10.55257178,2256278
1,3232,3747,1.099813184,15178,6.96850814,1.275061881,126,0.862556712,4121
1,1457,4399,0.503750852,4895,0.891793589,1.520933425,108,0.331211639,2216
1,975,4149,15.40708604,10269,2.098095927,65.56307692,480,0.234996385,63924
1,1281,3574,9.639899273,21408,4.283435926,26.89539422,720,0.358421936,34453
1,135,4040,3.12450495,635,3.271534653,93.5037037,64,0.033415842,12623
1,190,4765,8.693389297,878,1.432109129,218.0210526,2041,0.039874082,41424
1,1497,4618,1.04265916,1285,8.453226505,3.216432866,209,0.324166306,4815
1,2363,4379,0.754738525,8410,2.248001827,1.398645789,49,0.539620918,3305
1,1760,4430,3.18013544,1682,0.534085779,8.004545455,105,0.397291196,14088
1,5557,4261,64.47359775,51486,2.663224595,49.43710635,1862,1.304153954,274722
1,1250,5071,243.9907316,12690,10.54644054,989.8216,7198,0.246499704,1237277
1,544,3280,5.86402439,6587,10.57012195,35.35661765,121,0.165853659,19234
1,1558,3670,4.401907357,16901,5.060762943,10.3690629,241,0.424523161,16155
1,1455,1390,0.844604317,1665,2.771223022,0.806872852,44,1.04676259,1174
1,1671,2621,0.386112171,624,1.789011828,0.605625374,65,0.637542923,1012
1,800,3607,19.91100638,28263,1.210978653,89.77375,92,0.221790962,71819
1,1050,4367,2.414701168,27739,5.591481566,10.04285714,113,0.240439661,10545
1,799,2389,1.154876517,16113,3.732105483,3.453066333,120,0.33444956,2759
1,4258,3486,10.10441767,406,1.55794607,8.27242837,1138,1.221457258,35224
1,1809,4066,0.967535662,38736,4.806197737,2.174682145,170,0.444909001,3934
1,997,4331,46.46917571,63210,26.23943662,201.8635908,1581,0.230200877,201258
1,522,3010,2.068438538,4219,1.032225914,11.92720307,33,0.173421927,6226
1,2536,4630,1.212095032,3456,1.289416847,2.212933754,233,0.547732181,5612
1,400,4453,2.595778127,9288,23.16662924,28.8975,296,0.089827083,11559
1,401,2811,0.802205621,1904,2.385272145,5.623441397,63,0.14265386,2255
1,324,4291,1.063155442,2297,4.9629457,14.08024691,82,0.075506875,4562
1,4652,4731,2.288733883,36760,15.05580216,2.327601032,373,0.983301628,10828
1,606,2249,25.92618942,4841,2.188528235,96.21782178,453,0.26945309,58308
1,3081,3556,1.68447694,14944,3.314679415,1.944173969,89,0.866422947,5990
1,5273,1888,15.28336864,135353,24.16525424,5.472216954,187,2.792902542,28855
1,319,4470,64.38590604,305,37.16510067,902.2100313,3315,0.071364653,287805
1,56,3179,47.57093426,304,0.138722869,2700.5,418,0.017615602,151228
1,224,4247,35.40875912,11834,7.164115846,671.34375,1246,0.052743113,150381
1,1234,4445,1.344656918,686,1.084814398,4.843598055,196,0.277615298,5977
1,2596,4537,1.031739035,22713,5.557857615,1.803158706,235,0.572184263,4681
1,1552,3601,0.608442099,28183,12.83865593,1.411726804,90,0.430991391,2191
1,49,4593,4025.515132,6,1.334857392,377330.4286,69119,0.010668408,18489191
1,5905,4061,8.822950012,71396,7.260034474,6.067739204,528,1.454075351,35830
1,626,4319,0.875202593,12160,4.497105812,6.038338658,65,0.144940959,3780
1,372,3033,2.484998351,839,13.60006594,20.26075269,43,0.122650841,7537
1,859,4169,4.451187335,21861,7.463420485,21.60302678,359,0.206044615,18557
1,3283,3871,0.940067166,4589,5.655127874,1.108437405,135,0.848101266,3639
1,106,3087,0.275672174,934,0.778749595,8.028301887,10,0.034337545,851
1,732,4212,91.6825736,261,7.137939221,527.5505464,1440,0.173789174,386167
1,2009,4256,3.277725564,9477,3.091870301,6.943753111,161,0.472039474,13950
1,1701,4506,6.188415446,16036,28.97270306,16.39329806,880,0.377496671,27885
1,403,3886,1.358208955,2850,1.785898096,13.09677419,176,0.10370561,5278
1,769,3731,3.303135889,2621,1.869740016,16.0260078,176,0.206110962,12324
1,1151,4131,0.509319777,2468,3.246187364,1.827975673,40,0.27862503,2104
1,3290,4837,0.619598925,9311,1.457101509,0.910942249,225,0.680173661,2997
1,1198,4631,4.286979054,1154,4.553444181,16.57178631,942,0.258691427,19853
1,2427,3882,4.380989181,21713,17.02472952,7.007416564,552,0.625193199,17007
1,870,3016,0.442639257,6069,1.642904509,1.534482759,43,0.288461538,1335
1,3907,4499,297.6748166,959,4.275616804,342.7793704,9201,0.868415203,1339239
1,511,4675,37.04705882,4656,43.31828877,338.9334638,1724,0.109304813,173195
1,870,4367,1.409434394,7867,1.573162354,7.074712644,34,0.199221433,6155
1,419,4381,4.711709655,8382,1.074640493,49.26491647,190,0.095640265,20642
1,1406,4289,3.188388902,14917,4.932618326,9.726173542,245,0.327815342,13675
1,2439,4713,0.892425207,12737,5.264587312,1.724477245,240,0.517504774,4206
1,24962,2701,6.238430211,7842,2.741577194,0.67502604,54,9.24176231,16850
1,4232,4570,61.39846827,6088,39.28884026,66.30222117,2728,0.926039387,280591
1,914,3247,58.56298121,5382,33.39236218,208.0459519,682,0.281490607,190154
1,1069,3266,13.36221678,2405,2.868034293,40.82413471,246,0.327311696,43641
1,1370,4499,2.063569682,28614,2.979773283,6.776642336,188,0.304512114,9284
1,2341,3683,1.237849579,949,1.244094488,1.947458351,87,0.635623133,4559
1,2074,4429,0.486565816,9800,5.769699706,1.039054966,128,0.468277263,2155
1,916,3542,1.755505364,11263,5.534726143,6.788209607,259,0.258610954,6218
1,3546,4383,25.11955282,11163,4.809034908,31.04878737,382,0.809034908,110099
1,1463,4026,0.727521113,2015,1.287878788,2.002050581,175,0.363387978,2929
1,2553,3323,0.545892266,3175,6.09569666,0.710536624,51,0.768281673,1814
1,1043,4375,10.70194286,9644,8.0544,44.8906999,574,0.2384,46821
1,2475,4410,0.574603175,2635,3.216780045,1.023838384,122,0.56122449,2534
1,1881,3363,0.653285757,3754,3.806125483,1.167995747,94,0.559322034,2197
1,1354,3717,0.690879742,822,0.494215765,1.896602659,112,0.364272263,2568
1,1955,4458,1.20906236,4394,3.105877075,2.757033248,184,0.438537461,5390
1,3342,4046,6.111468117,2700,3.060553633,7.398862956,415,0.826000989,24727
1,4698,3503,3.365115615,4315,0.153868113,2.509152831,312,1.341136169,11788
1,2062,4076,1.51202159,2644,5.428851816,2.988845781,217,0.505888126,6163
1,813,4715,1.709225875,15231,7.95164369,9.912669127,132,0.17242842,8059
1,3126,4617,2.266406758,20232,19.48711284,3.347408829,341,0.677063028,10464
1,8950,4869,17.30519614,25442,11.20969398,9.414413408,4248,1.838159786,84259
1,3602,2685,65.57020484,219464,49.18510242,48.87729039,1486,1.341527002,176056
1,2608,4402,9.667878237,22416,3.245570195,16.31825153,162,0.592457974,42558
1,2579,3428,1.971703617,17768,15.4218203,2.620783249,128,0.752333722,6759
1,1599,3927,0.63127069,1718,1.558696206,1.550343965,168,0.407181054,2479
1,414,4324,8.058741906,3148,4.417437558,84.16908213,134,0.095744681,34846
1,311,4557,2.462365591,433,2.028088655,36.08038585,269,0.068246654,11221
1,884,4177,0.268613838,1289,0.504668422,1.269230769,51,0.211635145,1122
1,3001,4041,14.98861668,10616,5.337787676,20.18293902,224,0.742637961,60569
1,1276,4599,1.923896499,4636,9.801478582,6.934169279,125,0.27745162,8848
1,12,3065,49.39869494,0,33.48026101,12617.25,152,0.003915171,151407
1,299,4424,2.365506329,482,0.64556962,35.0,478,0.067585895,10465
1,256,3680,40.59184783,21538,10.91929348,583.5078125,215,0.069565217,149378
1,894,3394,4.269298763,152192,26.84354744,16.20805369,618,0.263406011,14490
1,2572,3731,49.53738944,120,4.028410614,71.8600311,2960,0.689359421,184824
1,3130,4430,0.510383747,1312,1.041534989,0.722364217,75,0.706546275,2261
1,41,3637,6.061589222,77,1.871047567,537.7073171,435,0.011273027,22046
1,1296,4500,2.147555556,2346,2.408666667,7.456790123,289,0.288,9664
1,437,2996,2.540387183,64242,2.771695594,17.41647597,59,0.145861148,7611
1,3228,2810,17.07295374,18350,7.208896797,14.86214374,1294,1.148754448,47975
1,767,4113,1.224410406,235,2.414296134,6.565840939,170,0.186481887,5036
1,2653,4075,17.79165644,10104,9.633128834,27.32793064,955,0.651042945,72501
1,233,4375,0.7216,1738,0.186742857,13.54935622,61,0.053257143,3157
1,1747,5016,4.769736842,4731,8.122408293,13.69490555,1149,0.348285486,23925
1,1234,4530,2.801986755,62923,1.250772627,10.28606159,139,0.272406181,12693
1,1808,4275,1.365380117,7826,3.273216374,3.228429204,280,0.422923977,5837
1,994,4420,0.792081448,9210,4.419457014,3.522132797,84,0.224886878,3501
1,1310,4380,0.680136986,394,0.826484018,2.274045802,56,0.299086758,2979
1,985,3472,1.182891705,17645,0.678859447,4.169543147,0,0.283698157,4107
1,656,2992,0.551136364,3231,0.895721925,2.513719512,50,0.219251337,1649
1,3049,3675,0.668571429,27801,33.58231293,0.80583798,138,0.829659864,2457
1,891,3102,0.367504836,1206,0.545776918,1.279461279,64,0.287234043,1140
1,11102,4425,3.900112994,34969,14.05491525,1.554494686,158,2.508926554,17258
1,679,3552,4.734515766,156773,0.461148649,24.76730486,345,0.19115991,16817
1,13523,4431,5.066802076,5015,1.802301963,1.660208534,158,3.051907019,22451
1,707,2281,0.553266111,3376,1.410346339,1.785007072,21,0.309951776,1262
1,12215,4588,9.266564952,17662,17.7027027,3.480556693,1101,2.662380122,42515
1,4538,3818,2.055526454,13148,4.824515453,1.72939621,222,1.188580409,7848
1,1832,2798,7.105075054,16427,11.33273767,10.85152838,381,0.654753395,19880
1,374,4683,18.50800769,4650,34.99807816,231.7459893,807,0.079863335,86673
1,379,1630,22.75092025,4633,0.439263804,97.8469657,126,0.232515337,37084
1,3649,3784,14.24603594,29247,18.15565539,14.77308852,1704,0.964323467,53907
1,1084,4221,0.850272447,3854,0.78535892,3.310885609,137,0.256811182,3589
1,2647,4641,19.42146089,4237,11.65869425,34.05175671,4801,0.570351217,90135
1,2824,4205,13.70796671,7878,6.035909631,20.41147309,456,0.671581451,57642
1,2264,2987,2.0231001,56921,9.049213257,2.669169611,74,0.757951122,6043
1,1832,4710,13.30318471,7152,6.399575372,34.20196507,1366,0.38895966,62658
1,701,4361,1.081632653,85,3.879385462,6.728958631,92,0.160742949,4717
1,1071,1956,1.918200409,2498,4.744887526,3.503267974,94,0.547546012,3752
1,256,4374,7.820987654,1445,0.926611797,133.6289063,608,0.058527663,34209
1,1365,4440,0.831981982,8361,4.195720721,2.706227106,127,0.307432432,3694
1,920,4354,1.25562701,837,1.505052825,5.942391304,308,0.211299954,5467
1,885,3352,2.28699284,7221,5.835620525,8.662146893,636,0.26402148,7666
1,2677,4402,29.36256247,12072,6.41435711,48.28315278,2980,0.608132667,129254
1,2610,4407,3.860676197,7765,3.960063535,6.518773946,608,0.592239619,17014
1,233,4542,5.357331572,23,11.90312638,104.4334764,1437,0.051298987,24333
1,361,4378,0.201005025,318,0.5061672,2.43767313,26,0.082457743,880
1,373,3186,2.902071563,1148,0.479284369,24.78820375,76,0.117074702,9246
1,1484,4227,2.109770523,1679,1.635202271,6.009433962,127,0.351076414,8918
1,1461,3702,0.447055646,3212,1.769584009,1.132785763,70,0.39465154,1655
1,2491,3773,1.788497217,10603,5.835144447,2.708952228,239,0.660217334,6748
1,1068,3220,1.036024845,1681,1.876708075,3.123595506,67,0.331677019,3336
1,2856,3891,3.6538165,2156,0.65304549,4.977941176,137,0.734001542,14217
1,1546,4152,72.95423892,36514,3.547447013,195.9288486,1491,0.372350674,302906
1,746,3973,1.33903851,1713,10.15907375,7.131367292,309,0.18776743,5320
1,797,4418,17.65482119,9463,7.421231326,97.86574655,1044,0.18039837,77999
1,1633,4290,1.503962704,6463,1.62027972,3.95101041,252,0.380652681,6452
1,3435,5040,9.206746032,1268,6.90734127,13.50858806,2105,0.681547619,46402
1,3118,3143,4.692013999,27173,7.927457843,4.729634381,208,0.992045816,14747
1,809,4373,53.99222502,9909,6.790761491,291.8516687,539,0.184998857,236108
1,6303,4598,46.25859069,2090,3.083732057,33.74535935,1108,1.370813397,212697
1,1125,4515,0.73200443,3793,1.603322259,2.937777778,230,0.249169435,3305
1,1318,4376,7.520566728,18969,4.478290676,24.96965099,870,0.3011883,32910
1,270,4466,28.1150918,946,2.813479624,465.0444444,2191,0.060456785,125562
1,983,4735,0.634635692,4417,1.483421331,3.056968464,93,0.207602957,3005
1,327,4373,2.733592499,1632,1.944889092,36.55657492,201,0.074777041,11954
1,2217,4366,4.496106276,31176,1.508932661,8.854307623,478,0.507787448,19630
1,1602,3648,3.021929825,40552,10.26096491,6.881398252,53,0.439144737,11024
1,524,4285,12.80910152,1297,2.174095683,104.7461832,950,0.122287048,54887
1,1317,4718,0.636498516,14606,6.196905468,2.280182232,236,0.279143705,3003
1,1992,4391,4.355727625,4195,0.375996356,9.601405622,824,0.453655204,19126
1,2643,3976,0.663983903,3802,12.54854125,0.998864926,108,0.664738431,2640
1,978,3859,11.06633843,2138,4.166623478,43.66564417,2245,0.253433532,42705
1,1281,4215,2.097034401,13656,5.048161329,6.900078064,90,0.303914591,8839
1,2382,4438,1.101622352,8607,11.261379,2.05247691,254,0.536728256,4889
1,531,3207,0.303398815,7626,1.573744933,1.832391714,20,0.165575304,973
1,2514,4564,8.307843996,13823,5.705959684,15.0823389,1052,0.550832603,37917
1,968,3087,2.131843213,14486,5.358600583,6.798553719,179,0.313573048,6581
1,1766,3427,0.906623869,0,2.039684856,1.759343148,200,0.515319521,3107
1,1001,3856,17.33220954,384,2.038900415,66.76623377,1603,0.259595436,66833
1,4671,4226,3.317084714,6071,5.613582584,3.001070435,505,1.105300521,14018
1,311,3750,3.5808,5577,0.053333333,43.17684887,391,0.082933333,13428
1,686,3005,5.600665557,36120,4.752079867,24.5335277,263,0.22828619,16830
1,999,3913,2.121134679,90273,2.712752364,8.308308308,85,0.255302837,8300
1,2678,4451,0.671309818,2655,3.681419906,1.115758028,160,0.601662548,2988
1,2423,4437,5.614604462,7160,3.667793554,10.28146925,511,0.5460897,24912
1,310,3296,1.735740291,1697,5.372572816,18.45483871,104,0.094053398,5721
1,374,4513,0.174828274,7670,5.489031686,2.109625668,66,0.082871704,789
1,1511,3461,2.915920254,2790,1.297312915,6.679020516,116,0.436579023,10092
1,5264,4072,4.810903733,20345,2.220284872,3.721504559,482,1.292730845,19590
1,344,3190,7.521003135,189,0.859874608,69.74418605,202,0.107836991,23992
1,355,4376,8.728747715,17564,1.518967093,107.5971831,810,0.081124314,38197
1,1989,3359,18.15034236,57848,7.273891039,30.65208648,1974,0.592140518,60967
0,2659,2758,0.840101523,1053,1.4173314,0.871380218,142,0.964104423,2317
1,816,3816,1.856918239,4067,3.974842767,8.683823529,213,0.213836478,7086
1,4616,2963,5.32399595,14320,6.672291596,3.417461005,320,1.557880526,15775
1,1085,4393,1.926018666,2133,1.791714091,7.798156682,126,0.246983838,8461
1,1157,2811,3.985058698,12588,7.157239417,9.681936041,118,0.411597296,11202
1,1542,3339,20.36238395,21086,8.325546571,44.0920882,751,0.461814915,67990
1,959,4310,4.086542923,5174,2.272853828,18.36600626,419,0.2225058,17613
1,736,4408,27.28380218,8066,7.834165154,163.40625,262,0.166969147,120267
1,683,4221,0.518597489,1978,0.834162521,3.204978038,124,0.161809998,2189
1,2057,4448,0.84352518,96,4.40625,1.824015557,79,0.462455036,3752
1,675,2855,15.15761821,1996,2.873555166,64.11111111,160,0.23642732,43275
1,130,3231,43.51160631,169,12.11915816,1081.430769,1740,0.040235221,140586
1,1443,4516,53.61625332,5327,2.146811337,167.7969508,2733,0.319530558,242131
1,1350,4866,9.33189478,5153,6.566378956,33.6362963,1410,0.277435265,45409
1,306,3261,1.036798528,5494,1.793928243,11.04901961,52,0.093836247,3381
1,623,1497,0.21242485,291,0.881095524,0.510433387,5,0.416165665,318
1,627,1764,1.320861678,1067,0.28968254,3.716108453,50,0.355442177,2330
1,1132,3321,264.3754893,12023,1.833785005,775.610424,743,0.340861186,877991
1,2787,4370,2.091762014,4072,4.519221968,3.279870829,173,0.637757437,9141
1,389,3721,0.532921258,140,4.207739855,5.097686375,89,0.10454179,1983
1,1371,4383,0.580424367,1656,0.847136664,1.855579869,162,0.312799452,2544
1,6280,4527,13.84051248,6447,8.803622708,9.977070064,1948,1.387232163,62656
1,10609,4442,32.30346691,62446,13.12156686,13.52549722,1183,2.388338586,143492
1,377,4454,6.593399192,7606,1.255725191,77.89655172,405,0.084643018,29367
1,870,3521,0.458392502,1586,2.347344504,1.855172414,47,0.247088895,1614
1,998,4443,0.501012829,2194,2.360117038,2.230460922,174,0.224623002,2226
1,2061,4313,3.734755391,1550,1.944122421,7.815623484,399,0.47785764,16108
1,811,4396,4.895586897,4750,4.252502275,26.53637485,313,0.184485896,21521
1,4836,4542,16.40202554,11414,4.706957288,15.40488007,1511,1.064729194,74498
1,2883,4529,1.69684257,9333,4.339147715,2.665626084,362,0.636564363,7685
1,1220,4866,1.189066995,8260,9.943485409,4.742622951,150,0.250719277,5786
1,643,4451,2.826331162,50636,13.79397888,19.56454121,533,0.144461919,12580
1,1559,3893,21.23863344,1935,4.559722579,53.03527903,359,0.400462368,82682
1,1139,3374,3.446058091,478,5.400414938,10.20807726,122,0.337581506,11627
1,1213,4213,7.181343461,109329,12.76881082,24.94229184,456,0.287918348,30255
1,1000,4054,5.162555501,31916,59.17957573,20.929,642,0.246669956,20929
1,519,2437,19.72219943,1007,0.585145671,92.60693642,502,0.212966762,48063
1,20245,4335,84.77877739,10282,36.51695502,18.1534206,5470,4.670126874,367516
1,329,4219,4.047167575,10776,6.221616497,51.89969605,322,0.077980564,17075
1,2002,4413,0.487876728,19635,8.949240879,1.075424575,60,0.453659642,2153
1,1500,3583,3.972648618,12166,4.211554563,9.489333333,290,0.418643595,14234
1,338,4112,1.162451362,274,4.868920233,14.14201183,133,0.082198444,4780
1,1112,4092,0.977517107,2465,3.795698925,3.597122302,137,0.271749756,4000
1,23,3300,79.97515152,800,1.49969697,11474.69565,135,0.006969697,263918
1,931,4052,0.495310958,16355,7.038499506,2.155746509,67,0.22976308,2007
1,2216,3414,1.854422964,6620,4.245752783,2.856949458,157,0.649091974,6331
1,691,3899,6.022056938,12689,14.51243909,33.97973951,1278,0.177224929,23480
1,8054,3913,4.903143368,27165,7.665985178,2.38217035,213,2.058267314,19186
1,1781,4273,1.087760356,3762,1.054294407,2.609769792,147,0.416803183,4648
1,1357,3654,0.748768473,761,2.318007663,2.016212233,110,0.371373837,2736
1,2895,5145,65.60466472,82590,19.62798834,116.5927461,5980,0.562682216,337536
1,665,3007,2.330229465,1585,3.911539741,10.53684211,200,0.221150648,7007
1,350,4060,21.36502463,97,3.53817734,247.8342857,402,0.086206897,86742
1,1308,4516,1.102745793,36182,3.445969885,3.80733945,154,0.289636847,4980
1,5182,4277,152.6268412,12689,12.83025485,125.9716326,9122,1.211596914,652785
1,1914,4526,110.9412285,411,30.98630137,262.3406479,2439,0.422889969,502120
1,6071,4345,1.399539701,23961,2.513693901,1.001647175,358,1.397238205,6081
1,773,3409,11.09416251,27783,4.624229979,48.92626132,170,0.226752713,37820
1,1525,4084,0.593290891,8230,5.022282076,1.588852459,84,0.373408423,2423
1,768,4303,1.513595166,57652,15.0639089,8.48046875,445,0.17848013,6513
1,3730,3771,14.80376558,23242,40.55476001,14.96648794,2053,0.989127552,55825
1,1118,4372,0.583028362,3374,1.543915828,2.279964222,87,0.255718207,2549
1,535,4491,191.2910265,956,48.8085059,1605.771963,2801,0.119127143,859088
1,1903,4586,109.6936328,1424,26.8368949,264.3483973,1373,0.41495857,503055
1,1753,2794,1.173586256,33679,6.621331424,1.870507701,87,0.627415891,3279
1,2842,3370,1.522551929,3481,1.727002967,1.805418719,153,0.843323442,5131
1,2084,4397,0.732772345,34676,19.59153969,1.546065259,166,0.473959518,3222
1,5986,5137,11.7757446,5271,0.061514503,10.10557969,2098,1.165271559,60492
1,1987,4513,6.912696654,14915,6.653002437,15.7005536,882,0.440283625,31197
1,0,4740,12.71624473,667,0.09535865,257472.0,797,0.0,60275
1,6412,4773,5.975277603,23785,0.739157762,4.447910168,923,1.343389902,28520
1,88,2196,3.77276867,2516,1.483606557,94.14772727,33,0.04007286,8285
1,1463,1248,94.79326923,8449,1.188301282,80.86261107,607,1.172275641,118302
1,3395,4023,33.39671887,11893,8.815063386,39.57437408,3569,0.843897589,134355
1,5633,4436,49.11113616,55,38.36361587,38.67512871,4289,1.269837692,217857
1,2112,4543,127.3059652,2385,13.43473476,273.8404356,2752,0.464891041,578351
1,968,3752,6.518390192,1448,3.692963753,25.26549587,439,0.257995736,24457
1,790,4221,0.715470268,1707,1.106609808,3.82278481,18,0.187159441,3020
1,675,4320,0.728240741,2867,7.071296296,4.660740741,139,0.15625,3146
1,1018,4530,0.755408389,1237,1.097571744,3.361493124,162,0.224724062,3422
1,1241,4281,0.90936697,9878,8.170053726,3.136986301,189,0.289885541,3893
1,349,4359,17.01307639,3977,0.553337922,212.4928367,799,0.080064235,74160
